Geneid	featureCounts on dataset 196: Counts	featureCounts on dataset 190: Counts	featureCounts on dataset 184: Counts	featureCounts on dataset 178: Counts	featureCounts on dataset 172: Counts	featureCounts on dataset 166: Counts	featureCounts on dataset 160: Counts	featureCounts on dataset 154: Counts	featureCounts on dataset 148: Counts
442804	1	0	0	0	0	0	0	0	0
442809	0	0	0	0	0	0	0	0	0
442816	0	0	0	0	0	0	0	0	0
442820	0	0	0	0	0	0	0	0	0
442821	0	0	0	0	0	0	0	0	0
442825	0	0	0	0	5	0	0	0	0
442827	1	0	0	0	0	0	1	0	0
442829	0	0	0	0	0	0	0	0	0
442834	5	0	2	5	3	6	6	4	2
442835	0	0	0	0	0	0	0	0	0
442837	0	0	0	0	0	0	0	0	0
442840	5	13	13	13	21	6	23	18	18
442842	0	0	0	0	0	0	0	0	0
442845	0	1	0	0	0	3	2	2	0
442846	0	0	0	0	0	0	0	0	0
442847	0	0	0	0	0	0	0	0	0
445007	155	194	102	140	108	188	144	143	126
445267	0	0	0	0	0	0	0	0	0
446099	0	0	0	0	0	0	0	0	0
446101	2	2	3	0	0	0	0	0	0
446210	0	0	0	0	0	0	0	0	0
446211	0	0	0	0	0	0	0	0	0
448850	63	49	30	27	34	41	28	37	38
448987	0	3	4	5	4	3	5	8	4
449000	0	2	2	0	0	0	0	0	3
449521	28	75	59	32	35	44	37	42	46
449561	0	0	0	0	0	0	0	0	0
449562	0	0	0	0	0	0	0	0	0
449630	0	0	0	0	0	0	0	0	0
449631	1	6	0	0	0	0	0	0	0
450219	0	0	0	0	0	0	0	0	0
474145	12	22	3	2	6	5	4	9	3
474156	35	52	26	20	36	34	37	21	24
474160	0	0	0	0	0	1	1	0	0
474332	0	0	0	0	0	0	0	0	0
493809	0	0	0	0	0	0	0	0	0
494124	0	0	0	0	0	0	0	0	0
494448	73	117	109	129	140	113	117	129	151
494468	20	41	14	8	15	12	24	21	20
494504	0	0	0	0	0	0	0	0	0
494519	0	0	0	0	0	0	0	0	0
494546	0	0	0	0	0	0	0	0	0
497071	0	0	0	0	0	0	0	0	0
497097	0	0	0	0	0	0	0	0	0
497106	0	7	0	1	4	1	0	1	0
497113	0	0	0	0	0	0	0	0	0
497114	0	0	0	0	0	0	0	0	0
497652	82	91	60	75	119	130	76	98	123
503491	0	1	0	0	1	0	0	8	0
503550	0	0	0	0	0	0	0	0	0
503556	0	0	0	0	0	0	0	0	0
503558	0	0	0	0	0	0	0	0	0
503610	48	56	48	43	43	66	72	54	54
503692	0	0	0	0	1	0	0	0	0
503844	0	0	0	0	0	0	0	0	0
503847	0	0	0	0	0	0	0	0	0
504186	0	0	0	0	0	0	0	0	0
504193	0	0	0	0	0	0	0	0	0
50490	0	0	0	0	0	0	0	0	0
50492	65	108	35	20	16	34	28	47	23
50493	188	283	146	59	85	99	103	112	77
50496	35	54	25	20	24	30	15	19	25
50497	125	228	97	76	90	106	136	111	113
50498	114	212	78	258	329	445	397	278	289
50500	0	1	0	0	0	1	0	1	0
50501	0	0	0	0	1	0	0	0	0
50505	56	117	37	43	89	38	70	53	75
50518	0	0	0	0	0	0	0	0	1
50523	37	56	41	37	92	56	62	69	69
50524	7	17	10	14	25	8	13	9	10
50525	0	0	0	0	0	0	0	0	0
50527	44	90	50	24	33	25	27	19	23
50528	0	0	0	0	0	0	0	0	0
50529	206	262	169	156	161	153	158	148	143
50530	0	0	0	0	0	0	0	0	0
50540	0	0	0	0	0	0	0	0	0
50701	0	0	0	0	0	0	0	0	0
50702	0	0	0	0	0	0	0	0	0
50706	243	182	116	45	272	67	251	114	171
50708	112	223	163	164	378	428	529	333	451
50709	28	51	22	101	107	68	116	160	205
50720	0	1	0	0	0	0	0	0	0
50721	28	40	26	13	32	24	25	40	44
50722	0	0	2	0	0	0	0	0	0
50723	162	226	121	184	222	194	171	157	266
50724	147	309	165	89	122	106	105	104	125
50753	81	48	44	54	76	41	56	58	72
50754	78	98	64	65	92	54	75	104	106
50755	249	282	147	213	506	287	312	277	341
50757	0	0	0	0	0	0	0	0	0
50758	64	79	46	53	75	78	57	71	70
50759	0	0	0	0	0	0	0	0	0
50760	11	29	16	10	16	12	10	7	4
50762	91	214	153	98	164	204	151	118	198
50764	0	0	0	0	0	0	0	0	0
50765	0	0	0	0	0	0	0	0	3
50766	11	18	7	14	28	18	35	23	22
50767	49	67	28	44	121	66	107	61	105
50768	1	11	1	8	10	7	7	5	1
50769	5	5	4	17	12	8	11	17	9
50770	90	146	53	41	95	68	61	45	66
50771	231	473	293	215	208	137	161	190	292
50772	38	65	20	13	20	28	30	23	50
50773	242	370	232	122	186	170	274	170	201
50774	0	0	0	0	0	0	0	0	0
50775	0	0	0	0	0	0	0	0	0
50776	23	15	16	38	23	27	28	31	30
50778	326	547	479	75	187	139	100	178	275
50779	0	0	0	0	0	0	0	0	0
50780	2	1	4	4	6	5	5	1	8
50781	0	2	1	0	0	1	0	1	0
50782	2	1	6	4	3	3	2	3	0
50783	401	455	405	330	584	536	404	428	597
50784	40	103	62	41	90	69	57	34	84
50785	479	744	259	166	361	308	440	282	405
50786	0	2	0	0	0	0	0	1	0
50787	0	0	0	0	0	0	0	0	0
50788	10	31	14	11	24	10	14	16	17
50789	179	294	165	111	104	138	150	122	131
50790	158	290	81	97	107	116	129	154	108
50791	0	3	0	0	0	0	1	0	0
50793	101	131	67	115	78	56	75	105	124
50794	1307	1848	1548	504	1154	592	662	508	973
50795	0	1	1	1	0	0	2	0	0
50796	0	0	0	0	0	0	0	0	0
50797	214	277	93	130	148	154	166	144	183
50798	53	76	49	59	48	35	36	28	54
50799	18	43	14	12	10	14	19	14	8
50817	0	4	0	3	1	2	1	1	0
50849	135	261	121	124	156	211	225	138	206
50850	86	137	60	76	77	77	104	88	73
50868	245	340	163	158	204	173	211	215	258
50873	1	0	0	3	3	1	1	1	1
50874	2	0	0	1	5	16	4	3	8
50875	99	193	108	113	128	132	117	129	134
50876	3	3	0	1	0	2	2	3	2
50877	5	7	5	2	3	3	12	1	6
50878	21	81	25	57	54	62	25	26	42
50880	40	49	54	40	79	64	105	48	54
50883	19	26	25	54	51	40	43	63	54
50884	3	6	0	0	0	0	0	1	0
50887	17	8	2	7	5	4	2	4	7
50905	0	0	0	0	0	0	0	0	0
50907	407	584	423	330	499	485	508	349	483
50908	0	0	0	0	0	0	0	0	0
50909	3	4	2	5	10	4	6	2	10
50911	114	182	96	68	38	63	53	101	74
50912	154	292	152	127	134	178	188	119	198
50913	0	0	0	1	0	0	0	0	0
50914	0	6	2	1	1	0	0	2	0
50915	0	0	0	0	0	0	0	0	0
50916	0	0	0	0	0	0	0	0	0
50917	149	159	171	209	280	206	158	203	294
50918	111	98	68	144	241	146	184	168	188
50926	698	1096	550	441	463	562	416	598	518
50927	54	76	40	120	69	129	96	105	81
50928	0	0	0	0	0	0	0	0	0
50929	0	0	0	0	0	0	0	0	0
50930	5	3	6	7	18	12	7	9	8
50931	5	3	5	2	1	4	1	2	1
50932	79	141	123	104	129	113	135	114	120
50933	78	73	34	53	57	94	53	51	55
50934	163	381	189	281	579	811	617	399	583
50935	17	25	11	33	36	32	32	30	26
50994	0	0	0	0	0	0	0	0	1
50995	205	266	148	139	155	144	153	186	166
50996	34	67	33	28	33	48	40	45	45
50997	0	2	0	1	0	0	0	0	2
51786	66	76	85	86	128	129	96	153	103
51788	55	81	60	108	107	98	98	94	114
51789	7	10	4	6	8	5	10	9	12
51791	70	80	68	56	86	84	93	64	79
51792	230	384	119	111	166	130	123	145	133
51793	35	31	62	99	98	106	53	78	132
51795	0	0	0	0	0	0	0	0	0
51796	312	427	206	260	480	385	532	342	407
51797	79	120	37	20	17	33	49	33	31
51798	195	221	137	215	343	321	227	223	317
51799	15	26	6	8	1	13	3	6	5
51800	0	0	1	0	0	0	0	0	0
51801	24	19	18	57	33	45	19	34	56
51810	385	506	236	266	383	385	405	301	364
51811	0	0	0	0	0	0	0	0	0
51812	50	113	59	27	48	57	33	32	37
51813	29	71	22	24	36	10	29	35	36
51869	87	128	42	94	61	45	44	84	59
51875	103	114	56	143	249	172	183	167	229
51885	13	21	4	6	25	7	9	4	16
51886	237	312	107	98	109	132	139	106	125
51897	55	82	87	46	93	89	87	52	77
51902	10	32	19	19	23	19	30	21	16
51938	0	1	0	1	1	0	4	0	0
51944	5	2	2	12	11	11	3	7	9
51960	61	82	41	27	51	57	47	51	55
52004	66	94	64	132	262	193	220	156	173
52009	27	36	12	35	37	44	37	39	41
52013	95	156	72	52	53	61	74	67	69
52014	165	285	118	108	151	87	146	160	143
52020	0	1	0	0	0	0	0	0	0
52023	30	59	24	25	33	12	38	24	40
52024	2	0	0	0	0	0	0	0	0
52027	0	0	0	0	0	0	0	0	0
52028	6	19	5	3	10	17	11	10	3
52033	0	1	0	26	13	8	2	4	16
52036	192	422	169	146	365	292	374	225	330
52040	53	51	18	26	47	39	51	27	44
52055	180	305	263	237	377	403	287	415	442
52064	75	180	85	46	58	51	53	50	81
52065	123	152	58	43	66	63	78	57	72
52076	42	48	11	14	28	47	40	21	27
52118	132	217	72	44	46	49	51	63	83
52120	143	173	171	87	176	134	248	105	183
52123	229	275	149	74	117	137	219	166	126
52132	121	271	132	140	150	137	144	165	137
52150	508	711	497	871	857	882	751	854	973
52163	209	265	345	702	906	942	726	690	1130
52174	314	537	306	200	304	300	210	267	297
52184	18	35	20	17	18	31	21	25	12
52187	2	10	0	0	5	1	3	0	2
52202	149	214	103	87	91	66	75	87	73
52206	117	209	99	80	80	99	122	149	117
52231	55	73	74	78	108	117	148	101	107
52245	109	159	66	51	78	87	82	78	95
52250	0	0	0	0	0	0	0	0	0
52276	8	11	1	25	23	55	23	21	26
52285	0	0	0	0	0	0	0	0	0
52318	18	31	25	31	22	18	19	19	23
52323	64	108	65	59	86	69	50	99	75
52331	2	5	3	3	12	5	10	11	18
52335	72	139	57	49	54	86	71	70	83
52348	49	103	60	94	77	61	93	82	114
52357	73	85	43	93	138	112	83	136	95
52372	0	0	0	0	0	0	0	0	0
52377	8	6	2	6	24	9	7	11	6
52389	0	0	0	0	0	0	0	0	0
52392	91	100	96	98	118	82	73	125	113
52397	73	101	64	66	59	39	63	72	86
52398	17	32	16	17	4	12	16	7	5
52428	0	0	0	1	0	0	0	0	0
52430	0	1	0	0	0	0	0	0	3
52432	136	239	128	125	139	164	135	126	156
52440	297	354	200	189	217	166	184	224	192
52443	93	68	99	73	90	84	74	95	67
52463	0	0	0	5	0	1	1	3	4
52466	41	48	58	283	318	377	309	307	367
52468	58	55	112	119	249	173	166	153	267
52469	70	89	50	98	93	95	71	113	97
52477	275	422	204	254	247	244	251	343	300
52480	0	0	0	0	0	0	0	0	0
52502	64	77	42	26	68	64	68	38	62
52504	11	35	24	55	73	51	46	51	80
52513	142	237	109	45	57	100	117	83	59
52521	146	270	142	96	163	209	163	154	190
52530	519	691	405	145	162	240	279	211	238
52535	95	212	125	116	164	167	149	163	138
52538	53	96	72	42	72	66	81	86	51
52551	322	508	217	237	264	239	287	274	242
52552	33	25	28	53	77	46	41	60	68
52563	30	61	33	34	50	45	41	34	48
52570	6	6	5	3	1	11	18	7	5
52575	57	97	33	17	51	33	41	36	32
52585	44	47	38	116	200	202	128	151	163
52588	311	317	307	452	790	851	822	650	671
52589	0	6	1	0	0	3	2	0	0
52592	41	58	21	21	22	24	28	23	29
52609	51	98	52	41	77	52	72	41	96
52614	0	0	0	5	4	0	6	4	9
52615	68	126	46	90	86	64	71	101	85
52626	105	121	106	107	108	106	131	127	173
52633	35	34	32	19	33	31	36	21	32
52635	21	24	19	22	33	22	52	28	19
52637	145	182	92	69	95	110	115	74	90
52639	44	58	36	23	36	41	30	42	59
52645	0	0	0	0	0	0	0	0	0
52653	87	95	49	27	34	38	42	48	35
52662	52	106	78	107	126	129	170	117	160
52665	19	20	10	23	13	9	14	19	22
52666	17	10	10	7	22	7	13	9	2
52668	229	275	215	261	587	631	488	397	454
52670	0	0	0	0	0	0	0	0	2
52673	0	0	0	0	0	0	0	0	0
52679	0	0	0	2	12	2	0	5	3
52683	193	271	223	257	185	192	185	192	213
52685	0	0	0	2	4	2	0	5	1
52686	195	276	155	105	104	141	155	177	191
52690	149	266	158	204	267	352	250	299	305
52696	45	81	37	38	12	14	18	31	15
52700	266	260	224	179	271	158	226	218	218
52705	71	115	37	36	53	56	36	44	78
52708	45	70	31	33	40	49	29	32	40
52710	122	118	83	55	31	58	65	67	54
52712	84	124	51	41	48	91	64	59	49
52713	54	139	80	41	56	66	111	65	91
52715	23	60	15	8	12	4	17	23	16
52717	170	177	159	99	217	164	193	141	203
52793	0	0	0	0	0	0	0	0	3
52808	107	255	128	69	101	73	89	91	77
52815	1	0	0	3	0	0	2	1	6
52822	17	38	17	11	2	10	5	17	8
52829	1	0	0	0	0	0	0	0	0
52830	179	221	225	128	256	174	203	223	248
52837	106	111	51	61	70	56	46	86	48
52838	149	166	116	93	109	109	135	122	133
52840	36	38	29	73	77	95	61	103	115
52846	59	92	38	22	63	76	51	59	79
52850	0	1	1	0	0	0	2	0	0
52855	313	372	359	951	1026	1080	865	1155	1083
52856	79	119	75	96	65	52	61	78	94
52857	958	2207	696	1013	1571	1251	1342	1081	1664
52858	334	468	239	266	506	558	502	300	485
52864	121	296	109	54	51	67	97	39	54
52874	163	207	105	49	59	86	75	67	60
52882	22	6	13	45	60	28	56	69	73
52892	26	55	18	16	22	13	18	22	21
52897	9	20	8	5	5	8	4	10	5
52898	791	1058	1015	823	1367	660	735	1126	1269
52906	17	27	31	16	21	20	22	27	15
52915	236	433	242	174	179	262	225	211	257
53310	73	118	43	34	110	99	102	93	101
53311	2	23	2	18	27	17	16	25	40
53312	143	201	178	100	171	200	111	129	183
53313	0	8	3	1	1	0	4	1	1
53314	90	151	82	66	118	126	92	91	123
53315	0	0	0	0	0	0	0	0	0
53317	97	177	62	65	83	98	77	110	66
53318	0	0	0	0	0	0	0	0	0
53319	441	606	406	359	400	468	390	493	498
53320	0	0	0	0	0	0	0	0	0
53321	0	4	0	1	3	6	5	0	1
53322	104	139	102	145	245	226	252	208	198
53323	235	379	184	169	168	148	201	202	185
53324	0	0	0	1	0	1	0	0	0
53325	43	65	50	144	176	136	153	138	185
53328	49	97	70	42	58	64	52	76	66
53330	19	27	12	15	18	12	10	18	13
53331	339	505	410	368	430	479	328	426	546
53332	42	92	25	23	49	31	37	40	59
53333	663	1059	452	244	285	369	364	313	330
53334	56	103	31	37	52	60	41	40	45
53356	674	896	572	345	421	554	462	457	493
53357	45	43	26	43	41	26	17	42	28
53374	0	0	0	0	0	0	0	0	0
53375	98	137	53	66	86	89	52	65	74
53376	436	795	470	882	1185	1071	1174	1224	1246
53378	310	339	269	345	369	358	291	382	454
53379	824	847	536	940	1003	935	921	1037	1118
53380	57	70	54	44	37	49	56	35	43
53381	206	259	179	257	383	331	291	280	406
53382	224	299	143	109	188	229	179	173	181
53404	0	0	0	0	0	0	0	0	0
53412	0	0	0	0	0	1	2	1	0
53413	103	104	103	77	118	76	84	85	157
53414	161	275	111	26	57	46	97	69	34
53415	16	34	12	20	54	25	30	39	62
53416	3	1	1	1	1	4	1	3	2
53417	50	132	66	1	48	2	7	7	24
53418	1	7	3	1	2	1	3	4	3
53419	0	0	0	0	0	0	0	0	0
53420	0	0	0	2	0	2	5	1	0
53421	655	838	530	339	480	593	666	459	497
53422	0	0	0	0	0	0	0	0	0
53424	108	159	64	68	64	96	69	95	85
53598	343	470	318	172	248	226	234	255	297
53599	966	767	986	603	572	335	376	555	534
53600	8	5	0	5	2	2	8	1	1
53601	0	0	0	0	0	0	0	0	0
53602	57	80	69	80	99	110	74	83	124
53603	3	3	2	1	5	0	0	6	0
53604	3	3	2	3	2	3	0	5	8
53605	261	264	144	159	145	188	129	153	173
53607	124	192	70	66	96	118	118	92	93
53608	341	740	507	16	42	27	51	22	54
53609	182	338	167	185	260	227	257	205	240
53610	65	93	30	55	45	70	44	40	50
53611	96	168	56	38	46	40	45	48	64
53612	92	116	82	82	94	74	59	73	94
53614	4	6	3	1	2	4	3	3	2
53617	0	0	0	0	0	0	0	0	0
53618	29	47	29	31	85	35	34	62	56
53619	58	122	65	59	74	56	53	40	78
53620	21	34	20	41	79	66	58	78	83
53621	99	164	80	65	122	89	79	117	110
53623	0	0	0	0	0	0	1	0	0
53624	1	1	1	0	0	1	2	0	1
53625	154	251	132	88	121	102	91	76	107
53626	0	0	0	0	0	0	0	0	0
53627	32	29	40	27	47	57	46	30	40
53761	597	742	442	607	781	765	853	662	796
53791	3	0	0	2	3	1	7	1	7
53814	0	0	0	0	0	0	0	0	0
53817	799	1221	647	394	580	811	553	517	624
53856	0	0	0	0	0	0	0	0	0
53857	5	0	2	0	0	0	0	0	0
53858	12	31	20	10	25	15	25	18	16
53859	60	99	84	90	131	166	188	93	116
53860	3	4	3	5	3	4	13	22	8
53861	103	229	71	98	143	55	60	106	71
53867	0	0	0	0	0	0	0	0	0
53868	7	10	0	1	10	0	0	0	4
53869	189	203	179	193	339	348	288	322	368
53870	0	0	0	0	0	0	1	0	0
53871	0	0	0	3	3	1	1	4	0
53872	142	262	102	81	133	107	120	116	125
53877	0	0	0	0	0	0	0	0	0
53878	0	0	0	0	0	0	0	0	0
53881	5	15	0	5	10	8	6	8	8
53883	3	0	2	1	5	0	1	1	2
53885	20	24	26	19	20	12	7	15	22
53886	1	5	2	1	0	0	0	0	0
53890	102	166	89	146	158	226	199	149	188
53892	33	33	26	28	28	48	29	41	39
53893	2	3	0	3	7	5	2	5	2
53895	163	200	123	74	77	99	123	121	100
53896	0	1	0	1	0	2	0	0	1
53897	0	2	0	0	0	3	0	0	0
53901	6	3	0	1	0	0	0	0	1
53902	25	56	28	31	30	31	52	51	37
53906	2	1	1	0	0	0	1	3	1
53945	25	31	77	103	74	75	54	181	132
53951	61	99	37	31	64	35	60	32	41
53960	0	0	0	0	0	0	0	0	0
53970	22	44	39	22	73	59	41	40	57
53972	0	7	5	2	1	1	1	2	0
53973	0	0	0	0	0	0	0	0	0
53975	26	54	9	25	17	20	16	21	23
53978	11	66	33	11	14	4	4	6	3
54003	1	0	3	0	0	0	0	0	0
54004	270	381	175	253	226	186	285	352	343
54006	74	43	44	56	55	53	33	46	49
54120	0	0	0	0	0	0	0	0	0
54122	17	16	9	3	22	11	4	14	16
54123	469	656	407	811	438	890	253	476	679
54124	44	47	19	36	40	71	38	42	44
54125	53	66	33	25	80	51	68	42	75
54126	345	587	434	241	402	444	277	293	378
54127	2305	2550	2119	2104	2959	1814	2374	2255	3161
54128	104	185	99	71	43	48	72	69	76
54130	195	359	182	141	203	178	225	202	258
541307	0	0	0	0	0	0	0	0	0
54131	440	663	329	331	451	541	445	462	518
54132	1	0	0	0	0	0	0	0	0
54135	1	0	1	0	5	1	8	0	10
54137	22	28	40	93	156	111	85	120	136
54138	144	142	92	144	200	166	125	188	202
54139	0	0	0	2	0	0	0	0	0
54140	0	0	0	0	0	0	0	0	0
54141	1	1	0	23	14	11	3	1	6
541463	1	0	0	0	0	0	0	0	0
54150	0	0	0	0	0	0	0	0	0
54151	98	166	114	80	134	139	93	99	175
54152	61	111	92	83	72	120	97	71	85
54153	420	1864	346	523	459	621	413	604	539
54156	0	0	0	0	0	0	0	0	0
54159	0	0	0	0	0	0	0	0	0
54160	46	62	39	38	64	46	34	48	38
54161	147	164	134	105	152	156	148	136	133
541610	0	0	0	0	0	0	0	0	0
54167	6	1	8	12	20	6	19	22	22
54169	22	29	19	21	53	32	35	25	56
54170	228	451	193	161	238	270	239	280	248
54188	152	222	152	84	203	208	199	193	212
54189	71	135	65	47	98	53	54	73	87
54192	0	0	0	0	0	0	0	0	0
54194	676	590	681	1233	1196	665	826	1180	1246
54195	0	1	0	0	0	0	0	0	0
54196	983	2725	1423	978	1176	1076	788	1375	935
54197	153	163	162	200	428	384	324	234	417
54198	224	312	168	247	389	484	403	336	446
54199	185	302	167	49	50	100	51	55	114
54200	0	3	1	1	0	0	3	0	6
54201	32	65	22	36	26	25	23	20	35
54204	1	0	1	0	1	1	0	0	0
54208	320	387	318	554	951	853	774	747	1004
54214	110	168	50	72	123	104	160	113	102
54215	0	0	0	0	0	0	0	0	0
54216	0	0	0	0	0	0	0	0	0
54217	3995	4547	4180	2615	3795	2028	2732	3078	4165
54218	55	52	34	49	93	88	94	101	74
54219	47	59	33	41	19	36	35	58	40
54324	0	1	4	2	0	3	0	2	0
54325	974	1773	719	701	930	1019	885	817	968
54326	1	6	0	2	0	0	0	0	0
54338	155	260	136	83	146	147	103	114	122
54342	20	21	12	6	10	15	17	15	5
54343	70	128	63	63	75	50	73	71	90
54351	208	267	142	82	113	117	130	107	153
54352	0	0	0	0	0	0	0	0	0
54353	300	531	287	223	288	303	256	300	284
54354	233	363	222	127	195	202	190	148	228
54357	2	7	0	0	0	1	0	0	2
54364	64	79	30	41	41	45	33	46	31
54366	42	71	25	80	53	59	44	61	77
54367	157	263	139	136	169	121	122	163	197
54368	73	56	64	50	79	51	35	32	49
54369	28	43	9	23	30	30	21	24	29
54371	10	19	14	41	56	76	16	46	57
54373	29	20	11	0	0	1	12	0	1
54375	688	760	551	212	227	169	166	291	251
54376	0	1	0	0	0	0	0	0	0
54377	0	0	0	0	0	0	0	0	0
54378	0	0	0	0	0	0	0	0	0
54380	98	144	95	99	111	113	121	100	100
54381	26	21	12	27	44	22	35	12	60
54382	0	0	0	0	0	0	0	0	0
54383	173	199	153	91	223	205	226	172	217
54384	0	0	0	0	0	0	0	0	0
54387	74	152	60	59	86	89	99	62	95
54388	0	0	0	0	0	0	0	0	0
54390	0	0	0	0	0	0	3	3	0
54391	49	82	52	37	64	57	82	50	64
54392	0	2	2	23	12	7	1	11	11
54393	11	17	20	109	162	146	71	110	101
54394	268	371	225	197	256	270	201	308	288
54396	145	104	109	111	109	109	80	110	83
54397	423	667	431	452	598	614	498	400	522
54399	417	574	310	134	261	287	254	293	316
54401	835	1093	618	761	861	732	711	791	859
54402	222	396	182	142	213	183	218	133	195
54403	1	2	0	0	0	0	0	0	0
54405	207	224	164	238	323	268	242	270	317
54409	10	10	1	3	9	1	1	8	2
54411	794	992	700	1130	1355	1267	1274	1295	1298
54418	0	0	2	0	0	0	0	0	0
54419	0	0	0	0	0	0	0	0	0
54420	0	0	0	0	0	0	0	0	0
54422	0	1	0	0	0	0	0	0	0
54426	1	0	0	0	0	0	0	0	0
54427	0	0	0	0	0	0	0	0	0
54445	712	693	510	1122	1561	1907	1439	1176	1890
54446	70	108	63	151	228	115	136	151	204
54447	5	7	4	4	6	10	1	5	11
54448	0	0	0	0	0	0	0	0	0
54450	0	0	0	0	0	0	0	0	0
54451	324	422	309	336	332	377	279	394	362
544678	1	4	3	13	23	11	9	15	18
544696	6	14	9	13	20	10	6	12	20
544707	0	0	1	0	0	0	0	0	0
544710	0	0	0	0	0	0	0	0	0
544717	18	36	19	17	43	13	61	26	44
54473	111	184	95	44	104	121	85	87	93
544736	0	0	2	0	0	0	0	0	0
544741	48	45	42	33	79	56	54	36	77
544748	0	0	0	0	0	0	0	0	0
544752	45	100	55	38	28	25	21	44	31
544763	0	0	0	0	0	0	0	0	0
544791	0	0	0	0	0	0	0	1	0
544792	0	0	0	0	0	0	0	0	0
544806	0	0	0	0	0	0	0	0	0
544807	0	0	0	0	0	0	0	0	0
544808	0	0	0	0	0	0	0	0	0
544809	13	1	10	13	13	23	3	15	10
544817	193	137	262	375	494	538	452	439	576
54483	6	9	0	3	2	11	3	2	0
54484	118	176	152	93	136	113	81	103	180
544848	0	4	0	0	0	0	0	0	0
54485	7	18	8	0	3	0	2	1	5
54486	176	374	139	553	661	392	462	646	708
544864	104	115	72	49	89	62	78	77	104
544881	0	0	0	0	0	0	0	0	0
544896	0	0	0	0	0	0	0	0	0
544922	4	3	18	4	7	18	19	11	15
544923	0	0	0	0	0	0	0	0	0
544944	0	0	0	0	0	0	0	0	0
544963	3	2	2	0	2	0	7	3	1
544971	81	80	50	51	49	26	23	61	51
544973	0	0	0	0	1	2	0	0	0
544990	0	0	0	0	0	0	0	0	0
544998	0	0	0	0	0	0	0	0	0
545007	1	3	0	0	1	0	0	0	0
545013	0	0	0	0	0	0	1	0	0
545030	83	144	129	96	204	175	168	139	198
545047	0	0	0	0	0	0	0	0	0
545055	0	0	0	0	0	0	0	0	0
545056	0	0	0	0	0	0	1	1	0
545062	0	0	0	0	0	0	0	0	0
545085	65	82	42	24	39	51	31	31	50
545091	0	0	0	0	0	0	0	0	0
545123	0	0	0	0	0	0	0	0	0
545124	0	0	0	0	0	0	0	0	0
545126	0	0	0	0	0	0	0	0	0
545136	0	0	0	0	0	0	0	0	0
545140	0	0	0	0	0	0	0	0	0
545156	0	29	0	3	0	5	6	0	1
54519	545	1029	574	729	1076	996	973	909	1026
545192	0	0	0	0	0	1	0	0	0
545204	0	0	0	0	0	0	0	0	0
545205	0	0	0	0	0	0	0	0	0
545207	0	0	0	0	0	0	0	0	0
54524	0	0	2	2	4	5	0	3	3
54525	1	13	4	0	0	0	0	0	3
545253	0	0	0	0	0	0	0	0	0
54526	0	0	0	0	0	0	0	0	0
545260	0	0	0	0	0	0	0	0	0
545261	0	0	0	0	0	0	3	0	0
545276	0	0	0	0	0	0	0	0	0
545279	0	0	0	0	0	0	0	0	0
545280	0	0	0	0	0	0	0	0	0
545288	0	0	0	0	0	0	0	0	0
545291	0	0	0	0	0	0	0	0	0
545363	0	0	0	0	0	0	0	0	0
545366	4	1	2	18	3	4	6	2	10
545370	0	0	0	0	0	0	0	0	0
545378	0	0	0	0	0	0	0	0	0
545384	0	1	1	1	0	5	0	1	0
545389	30	76	47	54	70	50	77	61	67
545391	0	3	0	3	0	1	0	3	3
545417	0	0	0	0	0	0	0	0	0
545423	1	2	1	1	0	0	2	2	2
545428	0	0	0	0	3	0	0	0	0
545447	0	0	0	0	0	0	0	0	0
545471	1	4	1	1	0	1	2	3	1
545474	0	0	0	0	0	0	0	0	0
545475	0	0	0	0	0	0	0	0	0
545477	0	0	0	0	0	0	0	0	0
545481	0	0	0	0	0	0	0	0	0
545486	0	0	0	0	0	0	0	0	0
545487	0	0	2	0	0	0	0	0	0
545490	1	0	0	0	0	0	0	0	0
545510	0	0	0	0	0	0	0	0	0
545527	0	1	1	2	4	0	0	0	0
545531	0	0	1	0	0	0	0	0	0
545539	71	90	80	19	44	24	32	44	62
545541	0	0	0	0	0	0	0	0	0
545548	0	0	0	0	0	0	0	0	0
545551	0	0	0	0	0	0	0	0	0
545554	0	0	2	0	0	0	0	0	0
545555	0	0	0	0	0	0	0	0	0
545562	0	0	0	0	0	0	0	0	0
545572	2	1	5	1	4	0	1	7	9
545578	0	0	0	0	0	1	0	0	0
54561	0	0	0	0	0	1	0	0	0
545611	0	0	0	0	0	0	0	0	0
54562	0	0	0	0	0	0	0	0	0
545622	0	0	1	0	0	0	0	1	0
54563	26	55	23	35	25	35	32	30	31
545637	0	0	0	0	0	0	0	0	0
545641	0	0	0	0	0	0	0	0	0
545645	0	0	0	0	0	0	0	0	2
545646	0	0	0	0	0	0	0	0	0
545647	0	0	0	0	0	0	0	0	0
545648	0	0	0	0	0	0	0	0	0
545649	0	0	0	0	0	0	0	0	0
545650	0	0	0	0	0	0	2	0	0
545651	0	0	0	0	0	0	0	0	0
545652	0	0	0	0	0	0	0	0	0
545653	0	0	0	0	0	0	0	0	0
545654	0	0	0	0	0	0	0	0	0
545655	0	0	0	0	0	0	0	0	0
545660	0	0	0	0	0	0	0	0	0
545662	0	0	0	0	0	0	0	0	0
545667	1	0	0	0	0	0	0	0	0
545677	0	0	0	0	0	0	0	0	0
545681	0	0	0	0	0	0	0	0	0
545683	0	0	0	0	0	0	1	0	0
545691	0	0	0	0	0	0	0	0	0
