"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significance"
14.5679843651963,1.11271600535447,0.443965500692707,0.00193051013963502,0.00849313284384886,"Cspg4","Up in Mutant"
351.499604272051,-0.54058194631689,0.18705669353227,0.00193193573151524,0.00849590980614947,"Lamtor1","Not significant"
106.2558087651,0.606508627487284,0.211315758359003,0.00194014790868331,0.00852851700919358,"Prpf31","Not significant"
23.5376808069051,-0.979768131877361,0.382212136086297,0.00194178117566756,0.00853110486486931,"Dhrs11","Not significant"
6.18327955842317,-2.90475228834756,1.2603412506698,0.00194233196315631,0.00853110486486931,"Cenpm","Down in Mutant"
29.8540655712238,0.890164204712935,0.33509434606448,0.00196362814989063,0.00862110142162576,"Pcgf3","Not significant"
118.276263286625,-0.535421579059936,0.185157624650869,0.00198025428147445,0.00869052915074651,"Vps41","Not significant"
182.512271781651,0.547252663434894,0.188391722315691,0.00198745902077381,0.00871857023263983,"Pdcd5","Not significant"
73.4569578835164,-0.641244940086911,0.227807223521899,0.00198982012432471,0.00872534900764772,"Rab3gap2","Not significant"
2551.35491836709,-0.559128527145521,0.195370260905151,0.00199669046424976,0.00875188709637345,"Npc2","Not significant"
118.529285809568,0.702766889796538,0.251224342234288,0.00200674798855867,0.00879236777453298,"Rnf123","Not significant"
30.7486667066188,0.897277732029134,0.3386367148522,0.00201572135422952,0.00882806711035411,"R3hcc1","Not significant"
18.8702689687832,-1.17228662425296,0.487172973843624,0.00202037974575846,0.0088448470654469,"Dnaaf3","Down in Mutant"
87.3706906719239,0.645675126056331,0.227777974710083,0.00203490600399305,0.00890479529979774,"Wdr73","Not significant"
68.8806388643314,-0.699581483396258,0.255416156067209,0.00204239585802064,0.00893391562434795,"Fam234b","Not significant"
36.9090760862753,0.810888845009492,0.300312677838415,0.00205471211692673,0.00898347326867144,"Rrp8","Not significant"
91.5180812718006,-0.592405856830665,0.20841388442418,0.00205540524436082,0.00898347326867144,"Cog4","Not significant"
41.9234067020476,0.86344509101461,0.322642028731921,0.00205696410882931,0.00898661402938297,"Dyrk2","Not significant"
14.3022047340692,-1.65789182443085,0.773955599768794,0.00205875810281232,0.00899077905658546,"Myom1","Down in Mutant"
10.8596257297245,-1.43742176908153,0.62201159315849,0.00206396796544744,0.00900985199610628,"Tpmt","Down in Mutant"
134.926755621243,0.734647984581643,0.265410078343707,0.00206808177398159,0.00902412671266141,"Rnf6","Not significant"
1479.40658150502,-0.694928445140667,0.254492139893555,0.00207263895761125,0.00904032367522527,"Ifngr1","Not significant"
136.267120402133,-0.647616315469572,0.233625146164218,0.0020738627765392,0.00904197407056126,"Parp3","Not significant"
7.47888455409428,1.56163587404704,0.692971427507773,0.00207662095285246,0.00904662366222281,"Snora68","Up in Mutant"
173.854110874627,0.568278647908771,0.197394243102035,0.00207618064370794,0.00904662366222281,"Casp4","Not significant"
11.8644737526418,-1.34603955054963,0.577770350343279,0.00207826474995167,0.00905009833091737,"H2bc8","Down in Mutant"
26.0360057150302,-0.970305067749726,0.380146221090204,0.00208101214372844,0.00905157890831112,"Xylb","Not significant"
66.5328930563214,0.781249523555719,0.286034899633008,0.00207962167074356,0.00905157890831112,"Tti2","Not significant"
5.31206349618814,-3.2389935699337,1.70086798026247,0.00208114376208855,0.00905157890831112,"H2ac22","Down in Mutant"
1170.1093331308,0.408852500809854,0.135264012403064,0.00209020185106259,0.00908727999882701,"Rpl24","Not significant"
13.4293794325014,1.20911462527126,0.497169285968641,0.00209520909027881,0.00910534791569765,"100861810","Up in Mutant"
18.1795693498288,1.15399809600012,0.465513548229668,0.00209767365539692,0.00911167741266069,"Hsd17b7","Up in Mutant"
228.594379746159,-0.643167150089599,0.231593364191132,0.00209836946866604,0.00911167741266069,"Sh2b1","Not significant"
108.517527001081,-0.56386120148077,0.197384816512886,0.0021082237391787,0.00915075198478743,"Fndc3b","Not significant"
149.984848199077,-0.791173223168932,0.300229185030811,0.00211546801106591,0.00917847074172409,"Ube2h","Not significant"
17.9697289408294,-1.13185403541998,0.468698963617399,0.00211773733128649,0.0091845907372705,"Sfxn4","Down in Mutant"
